Country Name,Country Code,Indicator Name,Indicator Code,Year,Quarter,Year_Quarter,Value
India,IND,Amortization Expense (USD),AMORT_EXP,2019,Q3,2019-Q3,0.6109375
India,IND,Amortization Expense (USD),AMORT_EXP,2019,Q4,2019-Q4,0.7171875000000001
India,IND,Amortization Expense (USD),AMORT_EXP,2020,Q1,2020-Q1,0.6074999999999999
India,IND,Amortization Expense (USD),AMORT_EXP,2020,Q2,2020-Q2,0.6581250000000001
India,IND,Amortization Expense (USD),AMORT_EXP,2020,Q3,2020-Q3,0.5821875000000001
India,IND,Amortization Expense (USD),AMORT_EXP,2020,Q4,2020-Q4,0.6834375
India,IND,Amortization Expense (USD),AMORT_EXP,2021,Q1,2021-Q1,0.7020000000000001
India,IND,Amortization Expense (USD),AMORT_EXP,2021,Q2,2021-Q2,0.7605000000000001
India,IND,Amortization Expense (USD),AMORT_EXP,2021,Q3,2021-Q3,0.6727500000000001
India,IND,Amortization Expense (USD),AMORT_EXP,2021,Q4,2021-Q4,0.7897500000000002
India,IND,Amortization Expense (USD),AMORT_EXP,2022,Q1,2022-Q1,0.807
India,IND,Amortization Expense (USD),AMORT_EXP,2022,Q2,2022-Q2,0.8742500000000001
India,IND,Amortization Expense (USD),AMORT_EXP,2022,Q3,2022-Q3,0.7733750000000001
India,IND,Amortization Expense (USD),AMORT_EXP,2022,Q4,2022-Q4,0.9078750000000001
India,IND,Amortization Expense (USD),AMORT_EXP,2023,Q1,2023-Q1,0.9119999999999999
India,IND,Amortization Expense (USD),AMORT_EXP,2023,Q2,2023-Q2,0.988
India,IND,Amortization Expense (USD),AMORT_EXP,2023,Q3,2023-Q3,0.874
India,IND,Amortization Expense (USD),AMORT_EXP,2023,Q4,2023-Q4,1.026
India,IND,Loan Loss Provision (USD),PROVISION,2015,Q1,2015-Q1,0.4995000000000001
India,IND,Loan Loss Provision (USD),PROVISION,2015,Q2,2015-Q2,0.6243750000000001
India,IND,Loan Loss Provision (USD),PROVISION,2015,Q3,2015-Q3,0.6243750000000001
India,IND,Loan Loss Provision (USD),PROVISION,2015,Q4,2015-Q4,0.7492500000000001
India,IND,Loan Loss Provision (USD),PROVISION,2016,Q1,2016-Q1,0.516
India,IND,Loan Loss Provision (USD),PROVISION,2016,Q2,2016-Q2,0.645
India,IND,Loan Loss Provision (USD),PROVISION,2016,Q3,2016-Q3,0.645
India,IND,Loan Loss Provision (USD),PROVISION,2016,Q4,2016-Q4,0.774
India,IND,Loan Loss Provision (USD),PROVISION,2017,Q1,2017-Q1,0.5292
India,IND,Loan Loss Provision (USD),PROVISION,2017,Q2,2017-Q2,0.6615
India,IND,Loan Loss Provision (USD),PROVISION,2017,Q3,2017-Q3,0.6615
India,IND,Loan Loss Provision (USD),PROVISION,2017,Q4,2017-Q4,0.7938
India,IND,Loan Loss Provision (USD),PROVISION,2018,Q1,2018-Q1,0.57525
India,IND,Loan Loss Provision (USD),PROVISION,2018,Q2,2018-Q2,0.7190625
India,IND,Loan Loss Provision (USD),PROVISION,2018,Q3,2018-Q3,0.7190625
India,IND,Loan Loss Provision (USD),PROVISION,2018,Q4,2018-Q4,0.8628750000000001
India,IND,Loan Loss Provision (USD),PROVISION,2019,Q1,2019-Q1,0.6264000000000001
India,IND,Loan Loss Provision (USD),PROVISION,2019,Q2,2019-Q2,0.783
India,IND,Loan Loss Provision (USD),PROVISION,2019,Q3,2019-Q3,0.783
India,IND,Loan Loss Provision (USD),PROVISION,2019,Q4,2019-Q4,0.9396
India,IND,Loan Loss Provision (USD),PROVISION,2020,Q1,2020-Q1,1.743
India,IND,Loan Loss Provision (USD),PROVISION,2020,Q2,2020-Q2,2.17875
India,IND,Loan Loss Provision (USD),PROVISION,2020,Q3,2020-Q3,2.17875
India,IND,Loan Loss Provision (USD),PROVISION,2020,Q4,2020-Q4,2.6145
India,IND,Loan Loss Provision (USD),PROVISION,2021,Q1,2021-Q1,1.5015000000000003
India,IND,Loan Loss Provision (USD),PROVISION,2021,Q2,2021-Q2,1.8768750000000003
India,IND,Loan Loss Provision (USD),PROVISION,2021,Q3,2021-Q3,1.8768750000000003
India,IND,Loan Loss Provision (USD),PROVISION,2021,Q4,2021-Q4,2.25225
India,IND,Loan Loss Provision (USD),PROVISION,2022,Q1,2022-Q1,1.26825
India,IND,Loan Loss Provision (USD),PROVISION,2022,Q2,2022-Q2,1.5853125000000001
India,IND,Loan Loss Provision (USD),PROVISION,2022,Q3,2022-Q3,1.5853125000000001
India,IND,Loan Loss Provision (USD),PROVISION,2022,Q4,2022-Q4,1.9023750000000001
India,IND,Loan Loss Provision (USD),PROVISION,2023,Q1,2023-Q1,1.1295
India,IND,Loan Loss Provision (USD),PROVISION,2023,Q2,2023-Q2,1.4118749999999998
India,IND,Loan Loss Provision (USD),PROVISION,2023,Q3,2023-Q3,1.4118749999999998
India,IND,Loan Loss Provision (USD),PROVISION,2023,Q4,2023-Q4,1.6942499999999996
India,IND,Fixed Assets (USD),FIXED_ASSETS,2015,Q1,2015-Q1,13.5
India,IND,Fixed Assets (USD),FIXED_ASSETS,2015,Q2,2015-Q2,13.5
India,IND,Fixed Assets (USD),FIXED_ASSETS,2015,Q3,2015-Q3,13.5
India,IND,Fixed Assets (USD),FIXED_ASSETS,2015,Q4,2015-Q4,13.5
India,IND,Fixed Assets (USD),FIXED_ASSETS,2016,Q1,2016-Q1,14.055
India,IND,Fixed Assets (USD),FIXED_ASSETS,2016,Q2,2016-Q2,14.61
India,IND,Fixed Assets (USD),FIXED_ASSETS,2016,Q3,2016-Q3,15.165000000000001
India,IND,Fixed Assets (USD),FIXED_ASSETS,2016,Q4,2016-Q4,15.72
India,IND,Fixed Assets (USD),FIXED_ASSETS,2017,Q1,2017-Q1,16.41
India,IND,Fixed Assets (USD),FIXED_ASSETS,2017,Q2,2017-Q2,17.1
India,IND,Fixed Assets (USD),FIXED_ASSETS,2017,Q3,2017-Q3,17.79
India,IND,Fixed Assets (USD),FIXED_ASSETS,2017,Q4,2017-Q4,18.48
India,IND,Fixed Assets (USD),FIXED_ASSETS,2018,Q1,2018-Q1,19.29
India,IND,Fixed Assets (USD),FIXED_ASSETS,2018,Q2,2018-Q2,20.1
India,IND,Fixed Assets (USD),FIXED_ASSETS,2018,Q3,2018-Q3,20.91
India,IND,Fixed Assets (USD),FIXED_ASSETS,2018,Q4,2018-Q4,21.72
India,IND,Fixed Assets (USD),FIXED_ASSETS,2019,Q1,2019-Q1,22.665
India,IND,Fixed Assets (USD),FIXED_ASSETS,2019,Q2,2019-Q2,23.61
India,IND,Fixed Assets (USD),FIXED_ASSETS,2019,Q3,2019-Q3,24.555
India,IND,Fixed Assets (USD),FIXED_ASSETS,2019,Q4,2019-Q4,25.5
India,IND,Fixed Assets (USD),FIXED_ASSETS,2020,Q1,2020-Q1,25.2
India,IND,Fixed Assets (USD),FIXED_ASSETS,2020,Q2,2020-Q2,24.9
India,IND,Fixed Assets (USD),FIXED_ASSETS,2020,Q3,2020-Q3,24.6
India,IND,Fixed Assets (USD),FIXED_ASSETS,2020,Q4,2020-Q4,24.3
India,IND,Fixed Assets (USD),FIXED_ASSETS,2021,Q1,2021-Q1,25.245
India,IND,Fixed Assets (USD),FIXED_ASSETS,2021,Q2,2021-Q2,26.189999999999998
India,IND,Fixed Assets (USD),FIXED_ASSETS,2021,Q3,2021-Q3,27.134999999999998
India,IND,Fixed Assets (USD),FIXED_ASSETS,2021,Q4,2021-Q4,28.08
India,IND,Fixed Assets (USD),FIXED_ASSETS,2022,Q1,2022-Q1,29.13
India,IND,Fixed Assets (USD),FIXED_ASSETS,2022,Q2,2022-Q2,30.18
India,IND,Fixed Assets (USD),FIXED_ASSETS,2022,Q3,2022-Q3,31.23
India,IND,Fixed Assets (USD),FIXED_ASSETS,2022,Q4,2022-Q4,32.28
India,IND,Fixed Assets (USD),FIXED_ASSETS,2023,Q1,2023-Q1,33.33
India,IND,Fixed Assets (USD),FIXED_ASSETS,2023,Q2,2023-Q2,34.379999999999995
India,IND,Fixed Assets (USD),FIXED_ASSETS,2023,Q3,2023-Q3,35.43
India,IND,Fixed Assets (USD),FIXED_ASSETS,2023,Q4,2023-Q4,36.48
India,IND,Intangible Assets (USD),INTANGIBLES,2015,Q1,2015-Q1,5.625
India,IND,Intangible Assets (USD),INTANGIBLES,2015,Q2,2015-Q2,5.625
India,IND,Intangible Assets (USD),INTANGIBLES,2015,Q3,2015-Q3,5.625
India,IND,Intangible Assets (USD),INTANGIBLES,2015,Q4,2015-Q4,5.625
India,IND,Intangible Assets (USD),INTANGIBLES,2016,Q1,2016-Q1,5.85625
India,IND,Intangible Assets (USD),INTANGIBLES,2016,Q2,2016-Q2,6.0875
India,IND,Intangible Assets (USD),INTANGIBLES,2016,Q3,2016-Q3,6.3187500000000005
India,IND,Intangible Assets (USD),INTANGIBLES,2016,Q4,2016-Q4,6.550000000000001
India,IND,Intangible Assets (USD),INTANGIBLES,2017,Q1,2017-Q1,6.8375
India,IND,Intangible Assets (USD),INTANGIBLES,2017,Q2,2017-Q2,7.125
India,IND,Intangible Assets (USD),INTANGIBLES,2017,Q3,2017-Q3,7.4125000000000005
India,IND,Intangible Assets (USD),INTANGIBLES,2017,Q4,2017-Q4,7.7
India,IND,Intangible Assets (USD),INTANGIBLES,2018,Q1,2018-Q1,8.0375
India,IND,Intangible Assets (USD),INTANGIBLES,2018,Q2,2018-Q2,8.375
India,IND,Intangible Assets (USD),INTANGIBLES,2018,Q3,2018-Q3,8.7125
India,IND,Intangible Assets (USD),INTANGIBLES,2018,Q4,2018-Q4,9.05
India,IND,Intangible Assets (USD),INTANGIBLES,2019,Q1,2019-Q1,9.443750000000001
India,IND,Intangible Assets (USD),INTANGIBLES,2019,Q2,2019-Q2,9.8375
India,IND,Intangible Assets (USD),INTANGIBLES,2019,Q3,2019-Q3,10.23125
India,IND,Intangible Assets (USD),INTANGIBLES,2019,Q4,2019-Q4,10.625
India,IND,Intangible Assets (USD),INTANGIBLES,2020,Q1,2020-Q1,10.5
India,IND,Intangible Assets (USD),INTANGIBLES,2020,Q2,2020-Q2,10.375
India,IND,Intangible Assets (USD),INTANGIBLES,2020,Q3,2020-Q3,10.25
India,IND,Intangible Assets (USD),INTANGIBLES,2020,Q4,2020-Q4,10.125
India,IND,Intangible Assets (USD),INTANGIBLES,2021,Q1,2021-Q1,10.51875
India,IND,Intangible Assets (USD),INTANGIBLES,2021,Q2,2021-Q2,10.9125
India,IND,Intangible Assets (USD),INTANGIBLES,2021,Q3,2021-Q3,11.306249999999999
India,IND,Intangible Assets (USD),INTANGIBLES,2021,Q4,2021-Q4,11.7
India,IND,Intangible Assets (USD),INTANGIBLES,2022,Q1,2022-Q1,12.1375
India,IND,Intangible Assets (USD),INTANGIBLES,2022,Q2,2022-Q2,12.575
India,IND,Intangible Assets (USD),INTANGIBLES,2022,Q3,2022-Q3,13.0125
India,IND,Intangible Assets (USD),INTANGIBLES,2022,Q4,2022-Q4,13.45
India,IND,Intangible Assets (USD),INTANGIBLES,2023,Q1,2023-Q1,13.8875
India,IND,Intangible Assets (USD),INTANGIBLES,2023,Q2,2023-Q2,14.325
India,IND,Intangible Assets (USD),INTANGIBLES,2023,Q3,2023-Q3,14.7625
India,IND,Intangible Assets (USD),INTANGIBLES,2023,Q4,2023-Q4,15.2
India,IND,Net Income After Tax (USD),NET_INCOME,2015,Q1,2015-Q1,-0.005568750000000484
India,IND,Net Income After Tax (USD),NET_INCOME,2015,Q2,2015-Q2,-0.007087500000000617
India,IND,Net Income After Tax (USD),NET_INCOME,2015,Q3,2015-Q3,-0.005062500000000441
India,IND,Net Income After Tax (USD),NET_INCOME,2015,Q4,2015-Q4,-0.00759375000000066
India,IND,Net Income After Tax (USD),NET_INCOME,2016,Q1,2016-Q1,0.2727285000000005
India,IND,Net Income After Tax (USD),NET_INCOME,2016,Q2,2016-Q2,0.34710900000000067
India,IND,Net Income After Tax (USD),NET_INCOME,2016,Q3,2016-Q3,0.24793500000000046
India,IND,Net Income After Tax (USD),NET_INCOME,2016,Q4,2016-Q4,0.3719025000000007
India,IND,Net Income After Tax (USD),NET_INCOME,2017,Q1,2017-Q1,0.6769290000000001
India,IND,Net Income After Tax (USD),NET_INCOME,2017,Q2,2017-Q2,0.8615460000000003
India,IND,Net Income After Tax (USD),NET_INCOME,2017,Q3,2017-Q3,0.6153900000000001
India,IND,Net Income After Tax (USD),NET_INCOME,2017,Q4,2017-Q4,0.9230850000000002
India,IND,Net Income After Tax (USD),NET_INCOME,2018,Q1,2018-Q1,1.1470222499999998
India,IND,Net Income After Tax (USD),NET_INCOME,2018,Q2,2018-Q2,1.4598464999999998
India,IND,Net Income After Tax (USD),NET_INCOME,2018,Q3,2018-Q3,1.0427474999999997
India,IND,Net Income After Tax (USD),NET_INCOME,2018,Q4,2018-Q4,1.5641212499999997
India,IND,Net Income After Tax (USD),NET_INCOME,2019,Q1,2019-Q1,1.7525887500000001
India,IND,Net Income After Tax (USD),NET_INCOME,2019,Q2,2019-Q2,2.2305675000000003
India,IND,Net Income After Tax (USD),NET_INCOME,2019,Q3,2019-Q3,1.5932625000000002
India,IND,Net Income After Tax (USD),NET_INCOME,2019,Q4,2019-Q4,2.38989375
India,IND,Net Income After Tax (USD),NET_INCOME,2020,Q1,2020-Q1,-0.5973412499999999
India,IND,Net Income After Tax (USD),NET_INCOME,2020,Q2,2020-Q2,-0.7602525
India,IND,Net Income After Tax (USD),NET_INCOME,2020,Q3,2020-Q3,-0.5430375
India,IND,Net Income After Tax (USD),NET_INCOME,2020,Q4,2020-Q4,-0.81455625
India,IND,Net Income After Tax (USD),NET_INCOME,2021,Q1,2021-Q1,0.5796614999999999
India,IND,Net Income After Tax (USD),NET_INCOME,2021,Q2,2021-Q2,0.737751
India,IND,Net Income After Tax (USD),NET_INCOME,2021,Q3,2021-Q3,0.526965
India,IND,Net Income After Tax (USD),NET_INCOME,2021,Q4,2021-Q4,0.7904474999999999
India,IND,Net Income After Tax (USD),NET_INCOME,2022,Q1,2022-Q1,1.6806652499999999
India,IND,Net Income After Tax (USD),NET_INCOME,2022,Q2,2022-Q2,2.1390285
India,IND,Net Income After Tax (USD),NET_INCOME,2022,Q3,2022-Q3,1.5278775
India,IND,Net Income After Tax (USD),NET_INCOME,2022,Q4,2022-Q4,2.2918162499999997
India,IND,Net Income After Tax (USD),NET_INCOME,2023,Q1,2023-Q1,2.7532065000000006
India,IND,Net Income After Tax (USD),NET_INCOME,2023,Q2,2023-Q2,3.504081000000001
India,IND,Net Income After Tax (USD),NET_INCOME,2023,Q3,2023-Q3,2.5029150000000007
India,IND,Net Income After Tax (USD),NET_INCOME,2023,Q4,2023-Q4,3.7543725000000006
India,IND,EBITDA (USD),EBITDA,2015,Q1,2015-Q1,1.3859999999999995
India,IND,EBITDA (USD),EBITDA,2015,Q2,2015-Q2,1.7639999999999993
India,IND,EBITDA (USD),EBITDA,2015,Q3,2015-Q3,1.2599999999999996
India,IND,EBITDA (USD),EBITDA,2015,Q4,2015-Q4,1.889999999999999
India,IND,EBITDA (USD),EBITDA,2016,Q1,2016-Q1,1.9140000000000006
India,IND,EBITDA (USD),EBITDA,2016,Q2,2016-Q2,2.436000000000001
India,IND,EBITDA (USD),EBITDA,2016,Q3,2016-Q3,1.7400000000000007
India,IND,EBITDA (USD),EBITDA,2016,Q4,2016-Q4,2.6100000000000008
India,IND,EBITDA (USD),EBITDA,2017,Q1,2017-Q1,2.64
India,IND,EBITDA (USD),EBITDA,2017,Q2,2017-Q2,3.3600000000000003
India,IND,EBITDA (USD),EBITDA,2017,Q3,2017-Q3,2.4000000000000004
India,IND,EBITDA (USD),EBITDA,2017,Q4,2017-Q4,3.5999999999999996
India,IND,EBITDA (USD),EBITDA,2018,Q1,2018-Q1,3.52
India,IND,EBITDA (USD),EBITDA,2018,Q2,2018-Q2,4.48
India,IND,EBITDA (USD),EBITDA,2018,Q3,2018-Q3,3.2
India,IND,EBITDA (USD),EBITDA,2018,Q4,2018-Q4,4.8
India,IND,EBITDA (USD),EBITDA,2019,Q1,2019-Q1,4.62
India,IND,EBITDA (USD),EBITDA,2019,Q2,2019-Q2,5.880000000000001
India,IND,EBITDA (USD),EBITDA,2019,Q3,2019-Q3,4.2
India,IND,EBITDA (USD),EBITDA,2019,Q4,2019-Q4,6.3
India,IND,EBITDA (USD),EBITDA,2020,Q1,2020-Q1,2.64
India,IND,EBITDA (USD),EBITDA,2020,Q2,2020-Q2,3.3600000000000003
India,IND,EBITDA (USD),EBITDA,2020,Q3,2020-Q3,2.4000000000000004
India,IND,EBITDA (USD),EBITDA,2020,Q4,2020-Q4,3.5999999999999996
India,IND,EBITDA (USD),EBITDA,2021,Q1,2021-Q1,4.18
India,IND,EBITDA (USD),EBITDA,2021,Q2,2021-Q2,5.32
India,IND,EBITDA (USD),EBITDA,2021,Q3,2021-Q3,3.8000000000000003
India,IND,EBITDA (USD),EBITDA,2021,Q4,2021-Q4,5.7
India,IND,EBITDA (USD),EBITDA,2022,Q1,2022-Q1,5.654000000000001
India,IND,EBITDA (USD),EBITDA,2022,Q2,2022-Q2,7.1960000000000015
India,IND,EBITDA (USD),EBITDA,2022,Q3,2022-Q3,5.140000000000001
India,IND,EBITDA (USD),EBITDA,2022,Q4,2022-Q4,7.710000000000001
India,IND,EBITDA (USD),EBITDA,2023,Q1,2023-Q1,7.194000000000001
India,IND,EBITDA (USD),EBITDA,2023,Q2,2023-Q2,9.156000000000002
India,IND,EBITDA (USD),EBITDA,2023,Q3,2023-Q3,6.540000000000001
India,IND,EBITDA (USD),EBITDA,2023,Q4,2023-Q4,9.81
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2015,Q1,2015-Q1,0.24624
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2015,Q2,2015-Q2,0.26676
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2015,Q3,2015-Q3,0.23598000000000002
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2015,Q4,2015-Q4,0.27702000000000004
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2016,Q1,2016-Q1,0.290304
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2016,Q2,2016-Q2,0.314496
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2016,Q3,2016-Q3,0.278208
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2016,Q4,2016-Q4,0.32659200000000005
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2017,Q1,2017-Q1,0.342144
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2017,Q2,2017-Q2,0.370656
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2017,Q3,2017-Q3,0.327888
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2017,Q4,2017-Q4,0.38491200000000003
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2018,Q1,2018-Q1,0.4017599999999999
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2018,Q2,2018-Q2,0.43523999999999996
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2018,Q3,2018-Q3,0.38502
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2018,Q4,2018-Q4,0.45197999999999994
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2019,Q1,2019-Q1,0.47952
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2019,Q2,2019-Q2,0.51948
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2019,Q3,2019-Q3,0.45954
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2019,Q4,2019-Q4,0.53946
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2020,Q1,2020-Q1,0.44582399999999994
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2020,Q2,2020-Q2,0.482976
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2020,Q3,2020-Q3,0.427248
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2020,Q4,2020-Q4,0.501552
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2021,Q1,2021-Q1,0.5132159999999999
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2021,Q2,2021-Q2,0.555984
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2021,Q3,2021-Q3,0.491832
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2021,Q4,2021-Q4,0.577368
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2022,Q1,2022-Q1,0.5909760000000001
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2022,Q2,2022-Q2,0.640224
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2022,Q3,2022-Q3,0.5663520000000001
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2022,Q4,2022-Q4,0.6648480000000001
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2023,Q1,2023-Q1,0.6687359999999999
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2023,Q2,2023-Q2,0.7244639999999999
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2023,Q3,2023-Q3,0.6408719999999999
Nigeria,NGA,Depreciation Expense (USD),DEP_EXP,2023,Q4,2023-Q4,0.7523279999999999
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2015,Q1,2015-Q1,0.1425
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2015,Q2,2015-Q2,0.154375
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2015,Q3,2015-Q3,0.1365625
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2015,Q4,2015-Q4,0.16031250000000002
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2016,Q1,2016-Q1,0.168
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2016,Q2,2016-Q2,0.18200000000000002
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2016,Q3,2016-Q3,0.16100000000000003
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2016,Q4,2016-Q4,0.18900000000000003
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2017,Q1,2017-Q1,0.198
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2017,Q2,2017-Q2,0.21450000000000002
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2017,Q3,2017-Q3,0.18975000000000003
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2017,Q4,2017-Q4,0.22275000000000003
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2018,Q1,2018-Q1,0.23249999999999998
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2018,Q2,2018-Q2,0.251875
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2018,Q3,2018-Q3,0.2228125
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2018,Q4,2018-Q4,0.26156250000000003
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2019,Q1,2019-Q1,0.27749999999999997
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2019,Q2,2019-Q2,0.30062500000000003
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2019,Q3,2019-Q3,0.2659375
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2019,Q4,2019-Q4,0.3121875
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2020,Q1,2020-Q1,0.258
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2020,Q2,2020-Q2,0.27949999999999997
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2020,Q3,2020-Q3,0.24725
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2020,Q4,2020-Q4,0.29025
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2021,Q1,2021-Q1,0.297
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2021,Q2,2021-Q2,0.32175000000000004
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2021,Q3,2021-Q3,0.284625
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2021,Q4,2021-Q4,0.33412500000000006
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2022,Q1,2022-Q1,0.34199999999999997
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2022,Q2,2022-Q2,0.37050000000000005
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2022,Q3,2022-Q3,0.32775000000000004
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2022,Q4,2022-Q4,0.38475000000000004
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2023,Q1,2023-Q1,0.387
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2023,Q2,2023-Q2,0.41925
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2023,Q3,2023-Q3,0.370875
Nigeria,NGA,Amortization Expense (USD),AMORT_EXP,2023,Q4,2023-Q4,0.43537500000000007
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2015,Q1,2015-Q1,0.2925
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2015,Q2,2015-Q2,0.365625
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2015,Q3,2015-Q3,0.365625
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2015,Q4,2015-Q4,0.43875
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2016,Q1,2016-Q1,0.30360000000000004
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2016,Q2,2016-Q2,0.3795
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2016,Q3,2016-Q3,0.3795
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2016,Q4,2016-Q4,0.45539999999999997
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2017,Q1,2017-Q1,0.32400000000000007
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2017,Q2,2017-Q2,0.405
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2017,Q3,2017-Q3,0.405
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2017,Q4,2017-Q4,0.486
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2018,Q1,2018-Q1,0.3456000000000001
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2018,Q2,2018-Q2,0.43200000000000005
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2018,Q3,2018-Q3,0.43200000000000005
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2018,Q4,2018-Q4,0.5184000000000001
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2019,Q1,2019-Q1,0.3648
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2019,Q2,2019-Q2,0.456
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2019,Q3,2019-Q3,0.456
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2019,Q4,2019-Q4,0.5472
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2020,Q1,2020-Q1,0.8946000000000002
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2020,Q2,2020-Q2,1.1182500000000002
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2020,Q3,2020-Q3,1.1182500000000002
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2020,Q4,2020-Q4,1.3419
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2021,Q1,2021-Q1,0.792
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2021,Q2,2021-Q2,0.99
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2021,Q3,2021-Q3,0.99
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2021,Q4,2021-Q4,1.188
Nigeria,NGA,Loan Loss Provision (USD),PROVISION,2022,Q1,2022-Q1,0.7200000000000002
